"chr","pos","neg_log10p_model1","neg_log10p_model2"
"chr2L",11110610,0.857029112359348,0.774477942714872
"chr2L",11130610,0.814389846259973,0.736653145383861
"chr2L",11150610,0.821227965206205,0.746078941337173
"chr2L",11170610,0.835986691932294,0.761238235939456
"chr2L",11190610,0.83303197024317,0.760422260255039
"chr2L",11210610,0.778046413483797,0.715966948885987
"chr2L",11230610,0.755643396784033,0.693605690198013
"chr2L",11250610,0.762476227457665,0.703546290686815
"chr2L",11270610,0.759925492625823,0.701802328484544
"chr2L",11290610,0.798787592841648,0.741926715122427
"chr2L",11310610,0.827884190920406,0.772854314725268
"chr2L",11330610,0.845267299639218,0.790137412919067
"chr2L",11350610,0.857497963622927,0.804146894078901
"chr2L",11370610,0.882238946989179,0.83163208552684
"chr2L",11390610,0.939246242054995,0.890724730577108
"chr2L",11410610,1.08605965252697,1.03515248283026
"chr2L",11430610,1.08829857485841,1.03605403307989
"chr2L",11450610,1.10010432443899,1.04707509828798
"chr2L",11470610,1.09111786061555,1.03797931798497
"chr2L",11490610,1.13277034073268,1.0824695466219
"chr2L",11510610,1.03214353811227,0.976743773802324
"chr2L",11530610,1.05762813892598,1.00222563291323
"chr2L",11550610,1.00131255594279,0.945742825797263
"chr2L",11570610,0.985939165102186,0.928520505746774
"chr2L",11590610,1.00301295033974,0.944233705781275
"chr2L",11610610,1.12065287383001,1.05520800133317
"chr2L",11630610,1.11846425840123,1.0578063456789
"chr2L",11650610,1.12878693552382,1.06662561942952
"chr2L",11670610,1.13213418682047,1.07110797995245
"chr2L",11690610,1.05558171386728,0.993800725707296
"chr2L",11710610,0.940810562933842,0.887021734658287
"chr2L",11730610,0.914320762125596,0.862057524588451
"chr2L",11750610,0.94303626969812,0.89007504464232
"chr2L",11770610,0.908459707947948,0.858405476062203
"chr2L",11790610,0.858046345259321,0.811939104085065
"chr2L",11810610,0.829667344737592,0.785919830590329
"chr2L",11830610,0.828080778102929,0.786428437460648
"chr2L",11850610,0.839999044592053,0.803953748203465
"chr2L",11870610,0.807849320576775,0.7749298897693
"chr2L",11890610,0.722245329741193,0.689412351943501
"chr2L",11910610,0.720408315910371,0.685097714811653
"chr2L",11930610,0.657381091637638,0.62158981760911
"chr2L",11950610,0.565736696087143,0.52426711354173
"chr2L",11970610,0.538180791824036,0.490331727791066
"chr2L",11990610,0.459023237004254,0.410294635744343
"chr2L",12010610,0.35839753375732,0.312291297288939
"chr2L",12030610,0.306136185943236,0.262520728693595
"chr2L",12050610,0.245460230171142,0.204608487233609
"chr2L",12070610,0.179396176969335,0.146586382765046
"chr2L",12090610,0.148330233156186,0.118077351495906
"chr2L",12110610,0.0970484785726952,0.0744656579176477
"chr2L",12130610,0.0679414454943678,0.0509915808488677
"chr2L",12150610,0.0393791353288185,0.0276401261999734
"chr2L",12170610,0.0473501328476491,0.0321165309564963
"chr2L",12190610,0.0271457764480071,0.0169650532279277
"chr2L",12210610,0.0256611856244079,0.0157723539094582
"chr2L",12230610,0.0220359410835989,0.0131804427603782
"chr2L",12250610,0.0193406850221107,0.0112973887495403
"chr2L",12270610,0.021998594164338,0.0131601099088546
"chr2L",12290610,0.0286417718455253,0.017423035670622
"chr2L",12310610,0.0346026702905364,0.0213275789491141
"chr2L",12330610,0.0418515342332654,0.0253688775612538
"chr2L",12350610,0.102760133746982,0.0685858240409202
"chr2L",12370610,0.1428949358228,0.0990016386077969
"chr2L",12390610,0.244625698492478,0.18174582534336
"chr2L",12410610,0.222381325569583,0.165788049915746
"chr2L",12430610,0.240233612948658,0.180199631940855
"chr2L",12450610,0.258806312189817,0.196299398641904
"chr2L",12470610,0.298034903329176,0.233431117276895
"chr2L",12490610,0.343187787428191,0.271435481345108
"chr2L",12510610,0.369051096100407,0.290931387788031
"chr2L",12530610,0.366634804225936,0.287729534930112
"chr2L",12550610,0.370809462492671,0.2922297697962
"chr2L",12570610,0.347677158612446,0.268480328574438
"chr2L",12590610,0.369233922767441,0.287039391674824
"chr2L",12610610,0.41487805579596,0.326994008402684
"chr2L",12630610,0.400632347819733,0.314338627742125
"chr2L",12650610,0.30814091024737,0.234452110551942
"chr2L",12670610,0.225216109561558,0.164871072898163
"chr2L",12690610,0.176409549653627,0.125490607103766
"chr2L",12710610,0.191513948313029,0.137894571892079
"chr2L",12730610,0.141930485711056,0.0977328112679597
"chr2L",12750610,0.091839148900658,0.0596735562443649
"chr2L",12770610,0.0684944703341211,0.0427752094832998
"chr2L",12790610,0.0420604107756726,0.0247261698776134
"chr2L",12810610,0.0340499987894392,0.0220299503514
"chr2L",12830610,0.0502190731674878,0.0360583334065854
"chr2L",12850610,0.0615163649296802,0.0392134359597984
"chr2L",12870610,0.0515509821215815,0.0326233625478736
"chr2L",12890610,0.0431394769951982,0.0258050744715611
"chr2L",12910610,0.0412390742018343,0.0242097542215409
"chr2L",12930610,0.0330373714834511,0.0184661410661061
"chr2L",12950610,0.0649654700516033,0.040411456002442
"chr2L",12970610,0.0711695946719215,0.0446135121719296
"chr2L",12990610,0.0756541184746755,0.0476721151898608
"chr2L",13010610,0.0788606041074749,0.0502698057015016
"chr2L",13030610,0.0602000584593992,0.0370190200280823
"chr2L",13050610,0.100256509920808,0.0667385572300908
"chr2L",13070610,0.138110476819822,0.0975326236042529
"chr2L",13090610,0.118684373295976,0.0824499671166317
"chr2L",13110610,0.104052062870861,0.0732957359595659
"chr2L",13130610,0.107905275738702,0.0747573000726752
"chr2L",13150610,0.0946921795708308,0.0628302141750642
"chr2L",13170610,0.0726137114476267,0.0460418160363604
"chr2L",13190610,0.0781383613484956,0.0495020271188948
"chr2L",13210610,0.079883448195755,0.0507636798501033
"chr2L",13230610,0.111746764629555,0.0785889361719204
"chr2L",13250610,0.136887827975442,0.104738989503677
"chr2L",13270610,0.20755216339028,0.176447612025713
"chr2L",13290610,0.228991926774085,0.202011652251563
"chr2L",13310610,0.223060815293113,0.197983223026154
"chr2L",13330610,0.279997564378829,0.256148068908846
"chr2L",13350610,0.147206907223088,0.129059469534991
"chr2L",13370610,0.153388016401435,0.133029880570159
"chr2L",13390610,0.10910302802416,0.0946513185561426
"chr2L",13410610,0.103959590455994,0.0881871548687043
"chr2L",13430610,0.135875122693694,0.123054875508673
"chr2L",13450610,0.155029893838567,0.150769566229068
"chr2L",13470610,0.123476567702637,0.116269906543065
"chr2L",13490610,0.104424466085811,0.097525531101763
"chr2L",13510610,0.0783722481702542,0.0654274336456306
"chr2L",13530610,0.0737627369001838,0.0647825605557279
"chr2L",13550610,0.0884740576829898,0.0790841364785375
"chr2L",13570610,0.125490665585214,0.114163855287414
"chr2L",13590610,0.132880787073317,0.121770781753321
"chr2L",13610610,0.160633771169349,0.152978892410606
"chr2L",13630610,0.1470080458681,0.139324260759501
"chr2L",13650610,0.13539659656057,0.129275145807521
"chr2L",13670610,0.114137443246809,0.106238337051381
"chr2L",13690610,0.121489867152736,0.109475889049258
"chr2L",13710610,0.158208415048965,0.148872919029494
"chr2L",13730610,0.141697516760554,0.128586515845679
"chr2L",13750610,0.198260144052302,0.18784096351498
"chr2L",13770610,0.196437610979364,0.174530027650015
"chr2L",13790610,0.222070777619712,0.199212875347495
"chr2L",13810610,0.21842219038446,0.199710317941654
"chr2L",13830610,0.23539506517397,0.208327956026426
"chr2L",13850610,0.213050043183657,0.187580313811819
"chr2L",13870610,0.233260866012555,0.207081742619122
"chr2L",13890610,0.258800676283672,0.227452599526779
"chr2L",13910610,0.278763669584747,0.249646758160116
"chr2L",13930610,0.292329147449888,0.256172797733033
"chr2L",13950610,0.339539881959503,0.29561056781993
"chr2L",13970610,0.356868083355428,0.312460914625616
"chr2L",13990610,0.391203524591346,0.338872509102003
"chr2L",14010610,0.432008919694609,0.374861726171994
"chr2L",14030610,0.468838139571752,0.402027703442524
"chr2L",14050610,0.575584440615558,0.50018691735073
"chr2L",14070610,0.797019181225392,0.712895905869905
"chr2L",14090610,0.860908868314099,0.778593450502777
"chr2L",14110610,0.953192292788404,0.872451708137736
"chr2L",14130610,1.19232786749808,1.10733436793524
"chr2L",14150610,1.13253796287826,1.04865290004082
"chr2L",14170610,1.12809919412598,1.05326555772503
"chr2L",14190610,1.30391752661585,1.23601418868019
"chr2L",14210610,1.5067154342038,1.43841846660231
"chr2L",14230610,1.42205969936707,1.34783984249655
"chr2L",14250610,1.52704061182924,1.44617431750956
"chr2L",14270610,1.58507006595281,1.50403061155307
"chr2L",14290610,1.58214352411006,1.49819901563016
"chr2L",14310610,1.5397817594468,1.45111626955101
"chr2L",14330610,1.48839720381037,1.38832014007891
"chr2L",14350610,1.50344279156367,1.40791888682705
"chr2L",14370610,1.52556331161578,1.42865023209223
"chr2L",14390610,1.69108784450185,1.59077407203947
"chr2L",14410610,1.70038283249644,1.59744416683747
"chr2L",14430610,1.62291404016867,1.51179416129823
"chr2L",14450610,1.54942971021909,1.43491049874381
"chr2L",14470610,1.40406708001176,1.28929699489209
"chr2L",14490610,1.4660286996848,1.35613826544085
"chr2L",14510610,1.6436810657117,1.51953530177855
"chr2L",14530610,1.6340156005511,1.50136022162216
"chr2L",14550610,1.72407745416968,1.58859931004931
"chr2L",14570610,1.91027713312501,1.75985249436579
"chr2L",14590610,1.85045334986722,1.69404713576265
"chr2L",14610610,1.69239911205392,1.52868456701151
"chr2L",14630610,1.67249319384773,1.50204608427449
"chr2L",14650610,1.55720161916791,1.38788300413652
"chr2L",14670610,1.56900282712694,1.39918290309681
"chr2L",14690610,1.71894492342528,1.54366473104639
"chr2L",14710610,1.70667634560536,1.53212806230643
"chr2L",14730610,1.63398044796425,1.46272653063284
"chr2L",14750610,1.52342352377385,1.35764605979332
"chr2L",14770610,1.49674762222633,1.33474855502586
"chr2L",14790610,1.37793557272846,1.22336682960612
"chr2L",14810610,1.39805469180949,1.24463024994525
"chr2L",14830610,1.41171359411792,1.25669137706185
"chr2L",14850610,1.3559586132967,1.20401837683189
"chr2L",14870610,1.35128064383783,1.19963708496593
"chr2L",14890610,1.31504985681981,1.16798024686639
"chr2L",14910610,1.23092689250255,1.08870367740726
"chr2L",14930610,1.17224412275104,1.03554303891045
"chr2L",14950610,1.10376500302037,0.975502477179003
"chr2L",14970610,1.03980424057683,0.914401171816638
"chr2L",14990610,1.02612805552966,0.90690991370378
"chr2L",15010610,1.10689934299783,0.985413374511562
"chr2L",15030610,1.14748535392449,1.02411804621244
"chr2L",15050610,1.25267845187697,1.12521426929286
"chr2L",15070610,1.3214569248219,1.20307904734338
"chr2L",15090610,1.3408631357751,1.22744352358898
"chr2L",15110610,1.33218097114229,1.21337934558421
"chr2L",15130610,1.23548999411271,1.11993160167617
"chr2L",15150610,1.31541897919547,1.19746240767198
"chr2L",15170610,1.25575543196234,1.13793541479964
"chr2L",15190610,1.27833141302318,1.15251403936778
"chr2L",15210610,1.2772016435763,1.1391302002455
"chr2L",15230610,1.35821563900537,1.21842318991156
"chr2L",15250610,1.39231587938469,1.24655640550751
"chr2L",15270610,1.53788940165221,1.38547675169834
"chr2L",15290610,1.60386093758658,1.44920504604424
"chr2L",15310610,1.79738062229635,1.64132660785984
"chr2L",15330610,1.86599990142618,1.70414349622126
"chr2L",15350610,1.87682008831809,1.71053427153889
"chr2L",15370610,2.00295130948404,1.83461425418839
"chr2L",15390610,2.02216953309429,1.85347657241424
"chr2L",15410610,2.01315866463848,1.8446398927819
"chr2L",15430610,1.89927128958854,1.73530272514362
"chr2L",15450610,1.82442886007014,1.66201031353227
"chr2L",15470610,1.80903239023582,1.65211454808348
"chr2L",15490610,1.67751288450978,1.52696917897055
"chr2L",15510610,1.74019752448969,1.5905437750883
"chr2L",15530610,1.86817200366957,1.71552741343132
"chr2L",15550610,2.01839940425196,1.85345173376042
"chr2L",15570610,2.22364834767349,2.05914496256968
"chr2L",15590610,2.25846843427254,2.09325101067034
"chr2L",15610610,2.32920210222268,2.16663506266822
"chr2L",15630610,2.19064249242452,2.0266784477178
"chr2L",15650610,2.19524136397944,2.03163663460923
"chr2L",15670610,2.17714187742451,2.01218276025158
"chr2L",15690610,2.23413274681344,2.06441655238381
"chr2L",15710610,2.26213315931164,2.0869804466214
"chr2L",15730610,2.23189292223464,2.05810412519823
"chr2L",15750610,2.17607415464761,2.00560004982202
"chr2L",15770610,2.07155300930594,1.90274208191222
"chr2L",15790610,2.15669117953066,1.98056415578945
"chr2L",15810610,2.16112737758817,1.97854026902262
"chr2L",15830610,2.25097057767931,2.0674035849195
"chr2L",15850610,2.31452889092196,2.12494885702724
"chr2L",15870610,2.26124743476481,2.07316307184468
"chr2L",15890610,2.1648776635881,1.97681192267075
"chr2L",15910610,2.08625989835879,1.89899034971121
"chr2L",15930610,2.18494692726144,1.99610771583993
"chr2L",15950610,2.29048057021872,2.09829164332091
"chr2L",15970610,2.37956229684491,2.18549379896082
"chr2L",15990610,2.30015193773793,2.10717119930519
"chr2L",16010610,2.17915263785099,1.99049355148404
"chr2L",16030610,2.18604223963766,2.00212119743223
"chr2L",16050610,2.08391723862347,1.90394606482636
"chr2L",16070610,1.95747000090422,1.78304429163945
"chr2L",16090610,1.95498919677495,1.78569897709635
"chr2L",16110610,2.0789164067822,1.90960484765847
"chr2L",16130610,1.94977401247645,1.78817890212153
"chr2L",16150610,2.09601029973219,1.92190650765313
"chr2L",16170610,2.28122002372874,2.11250890113057
"chr2L",16190610,2.42395631821535,2.26145593446213
"chr2L",16210610,2.46594005848283,2.30334018253286
"chr2L",16230610,2.51810466820013,2.34389701346759
"chr2L",16250610,2.43158040654424,2.25871154833563
"chr2L",16270610,2.42642265175986,2.25616324787435
"chr2L",16290610,2.5078598022956,2.34778512233507
"chr2L",16310610,2.46840273624618,2.31184458559585
"chr2L",16330610,2.35555909063645,2.19276494114145
"chr2L",16350610,2.20476779527094,2.05312925919173
"chr2L",16370610,2.13242563526588,1.98163959921886
"chr2L",16390610,2.05640236912521,1.91471153799307
"chr2L",16410610,1.95753919110459,1.8093484477883
"chr2L",16430610,1.99874933094711,1.85269221680996
"chr2L",16450610,2.09475043907589,1.94648718004682
"chr2L",16470610,2.04736717241754,1.90157486448246
"chr2L",16490610,2.08624658896549,1.94146075710053
"chr2L",16510610,2.02371405713931,1.88403898166529
"chr2L",16530610,1.99912869824052,1.86173782908192
"chr2L",16550610,1.99576767000965,1.86671177968967
"chr2L",16570610,1.85884308816499,1.72018038536022
"chr2L",16590610,1.64970112861188,1.51145329678688
"chr2L",16610610,1.56232463802771,1.43353353307225
"chr2L",16630610,1.42633319032313,1.30365687660319
"chr2L",16650610,1.37680767418937,1.25542098252963
"chr2L",16670610,1.35401611941144,1.23044268244171
"chr2L",16690610,1.22596908863706,1.10791518647774
"chr2L",16710610,1.16512128894815,1.06062456566896
"chr2L",16730610,1.22936271077009,1.13038435610816
"chr2L",16750610,1.12871674091333,1.02327370989361
"chr2L",16770610,1.00031716087802,0.894534238212113
"chr2L",16790610,0.881935418236345,0.763835818736196
"chr2L",16810610,0.915030231115464,0.805675241083578
"chr2L",16830610,0.847932347956909,0.74356888507256
"chr2L",16850610,0.555255909392624,0.497722242546033
"chr2L",16870610,0.657664128873378,0.595039495056325
"chr2L",16890610,0.680952343763443,0.62408195053947
"chr2L",16910610,0.731666590060211,0.663643394290945
"chr2L",16930610,0.742440124446307,0.668112137238755
"chr2L",16950610,0.785111465773133,0.725811402754224
"chr2L",16970610,0.883439542046133,0.852269790447659
"chr2L",16990610,0.980861568396949,0.938579373386195
"chr2L",17010610,0.94240136621711,0.917486956133182
"chr2L",17030610,0.736472082071846,0.692143067574832
"chr2L",17050610,0.835035303756018,0.804578396311167
"chr2L",17070610,0.745750624270136,0.701461834463453
"chr2L",17090610,0.743711530336742,0.697569719299401
"chr2L",17110610,0.741383309202958,0.695257544264964
"chr2L",17130610,0.790913568909803,0.753456939699153
"chr2L",17150610,0.720778092573187,0.684249954013857
"chr2L",17170610,0.735202245446175,0.709449261122604
"chr2L",17190610,0.701618917628382,0.657877402103505
"chr2L",17210610,0.717258547208295,0.667277455164754
"chr2L",17230610,0.711057308100655,0.662292704132034
"chr2L",17250610,0.721855480599448,0.673322118240726
"chr2L",17270610,0.686716031533913,0.646781471216552
"chr2L",17290610,0.666467447993557,0.637928790951284
"chr2L",17310610,0.686665342085441,0.647426678343043
"chr2L",17330610,0.727281328706302,0.677775717702817
"chr2L",17350610,0.703328237815597,0.658171803241536
"chr2L",17370610,0.643464213829125,0.593739190773661
"chr2L",17390610,0.591377678400347,0.535657093704869
"chr2L",17410610,0.621420274167246,0.578345215812992
"chr2L",17430610,0.662455183836003,0.59842844547309
"chr2L",17450610,0.668942288293496,0.611645364199865
"chr2L",17470610,0.680464483884682,0.617923025118156
"chr2L",17490610,0.732869460654152,0.667756779450756
"chr2L",17510610,0.732682601885785,0.671044286912551
"chr2L",17530610,0.749031518125815,0.681380037162298
"chr2L",17550610,0.792837802982,0.726233177423094
"chr2L",17570610,0.820396799941934,0.737719250603393
"chr2L",17590610,0.93409113315952,0.842915145904413
"chr2L",17610610,0.89386166294673,0.793028450816884
"chr2L",17630610,0.925460614436218,0.824164975627416
"chr2L",17650610,0.958185158417585,0.859479237409626
"chr2L",17670610,1.0110391567447,0.910749521843402
"chr2L",17690610,1.02774979691682,0.929403395912843
"chr2L",17710610,1.01203521075034,0.903430707970982
"chr2L",17730610,1.07466648098912,0.960967962846357
"chr2L",17750610,1.07372440242044,0.954694938003986
"chr2L",17770610,1.14502774274207,1.0217516691644
"chr2L",17790610,1.21837500800698,1.0818355201408
"chr2L",17810610,1.31805271032871,1.16801819502013
"chr2L",17830610,1.22890141465699,1.08668142309161
"chr2L",17850610,1.10618517510808,0.968176586420753
"chr2L",17870610,1.10614509228846,0.972165642715478
"chr2L",17890610,1.12324407402294,0.987007148351188
"chr2L",17910610,0.951257913259847,0.827720701984703
"chr2L",17930610,0.932859041523202,0.812482282509658
"chr2L",17950610,0.727827093714909,0.633258538940495
"chr2L",17970610,0.762383047232552,0.679252900535252
"chr2L",17990610,0.733962708020718,0.644755431145068
"chr2L",18010610,0.597783146332383,0.515502436561614
"chr2L",18030610,0.59663580067407,0.528865305926471
"chr2L",18050610,0.545730363089238,0.469234496481717
"chr2L",18070610,0.295686950214639,0.22777812952908
"chr2L",18090610,0.248938900813927,0.184568474109924
"chr2L",18110610,0.192715424211216,0.138223962176645
"chr2L",18130610,0.111339372912875,0.0744879167593542
"chr2L",18150610,0.0611704110538481,0.0381228572239819
"chr2L",18170610,0.0470162208292908,0.0282276756968509
"chr2L",18190610,0.0418148960144868,0.0243102363859918
"chr2L",18210610,0.0440411967349711,0.0256903538322717
"chr2L",18230610,0.03502424875259,0.0205004621998173
"chr2L",18250610,0.0289583433539257,0.015992728142242
"chr2L",18270610,0.0533819450214185,0.0320708329137797
"chr2L",18290610,0.102082347223104,0.068949342202487
"chr2L",18310610,0.0595860521685887,0.0362724881280047
"chr2L",18330610,0.0229655213949858,0.01232756572171
"chr2L",18350610,0.0202080034532809,0.011417072281259
"chr2L",18370610,0.018481488133168,0.0103210262836784
"chr2L",18390610,0.0111683342487231,0.00654198173017802
"chr2L",18410610,0.0108248625942328,0.00657687978409454
"chr2L",18430610,0.00878784505065197,0.00539503612361918
"chr2L",18450610,0.00536657712978894,0.00309671407248533
"chr2L",18470610,0.00407194006206771,0.00191734392486956
"chr2L",18490610,0.00468926768393865,0.00201578719398475
"chr2L",18510610,0.00522264727318169,0.00219995296291917
"chr2L",18530610,0.00776267636190645,0.00350763170261581
"chr2L",18550610,0.0104680764775598,0.00506884210655102
"chr2L",18570610,0.0183302068188462,0.0096739790441825
"chr2L",18590610,0.0279122702374295,0.0161692797440464
"chr2L",18610610,0.0209150691572826,0.0121160658523399
"chr2L",18630610,0.0211005113110575,0.0126630395028979
"chr2L",18650610,0.0251879179753123,0.0168321683376699
"chr2L",18670610,0.0342672857855437,0.0224594044037662
"chr2L",18690610,0.0535627442500693,0.037099349233731
"chr2L",18710610,0.0891691294998037,0.0622187578714404
"chr2L",18730610,0.181962224838586,0.13877418074564
"chr2L",18750610,0.173892120543126,0.133605336444929
"chr2L",18770610,0.210366242172851,0.172075180723863
"chr2L",18790610,0.227425395663202,0.181749587886699
"chr2L",18810610,0.19755814111831,0.154316665361182
"chr2L",18830610,0.214670318973688,0.162369044156948
"chr2L",18850610,0.225993828097316,0.171253150178587
"chr2L",18870610,0.284436612126007,0.222656770053733
"chr2L",18890610,0.290431887653527,0.224926517968899
"chr2L",18910610,0.25930651730223,0.195898144758281
"chr2L",18930610,0.290428588070823,0.225770448740583
"chr2L",18950610,0.275211689138125,0.212712101444011
"chr2L",18970610,0.1968195112282,0.144463183703788
"chr2L",18990610,0.170914021386661,0.123885087512791
"chr2L",19010610,0.1806232930455,0.130035120762683
"chr2L",19030610,0.155079959389848,0.109904141526852
"chr2L",19050610,0.168834527097584,0.120903978113778
"chr2L",19070610,0.13186666108789,0.0921016834235252
"chr2L",19090610,0.137228222463715,0.0975020103638728
"chr2L",19110610,0.135590837661611,0.0963903006100482
"chr2L",19130610,0.104884836434234,0.0722178560021844
"chr2L",19150610,0.114241734559877,0.0793188124662547
"chr2L",19170610,0.0878951625626463,0.0579010454985466
"chr2L",19190610,0.0775837149285283,0.0524318786402885
"chr2L",19210610,0.082284918217893,0.057056616424995
"chr2L",19230610,0.090828183521005,0.0638530724463881
"chr2L",19250610,0.11174248100947,0.0830081962335293
"chr2L",19270610,0.088862848866969,0.063862450142706
"chr2L",19290610,0.0851486663928984,0.0604460898396476
"chr2L",19310610,0.0926233078470299,0.0682843123605279
"chr2L",19330610,0.0650543514032879,0.0438009831553183
"chr2L",19350610,0.0656704405990309,0.0444688435287367
"chr2L",19370610,0.0693633348915702,0.0479505880207248
"chr2L",19390610,0.0645692744774145,0.043174864374595
"chr2L",19410610,0.0550173511571691,0.0371346281052347
"chr2L",19430610,0.0635514388528812,0.0438735835436372
"chr2L",19450610,0.0504950023687444,0.033951556796427
"chr2L",19470610,0.0596756661597961,0.0394946097767696
"chr2L",19490610,0.0380965752990749,0.0236503743032853
"chr2L",19510610,0.0346542364505862,0.0201249111962538
"chr2L",19530610,0.0365426220992285,0.0208704818839634
"chr2L",19550610,0.03660528762777,0.02119774937089
"chr2L",19570610,0.0296200129039665,0.0165477430328358
"chr2L",19590610,0.0354308866432335,0.0204712971634216
"chr2L",19610610,0.031328319129263,0.0185820677707689
"chr2L",19630610,0.026997643725274,0.0150122348606831
"chr2L",19650610,0.0470497223195535,0.0276509489382316
"chr2L",19670610,0.0475997692362531,0.0280362249549445
"chr2L",19690610,0.0472777953898448,0.0279006471743469
"chr2L",19710610,0.0548889267825665,0.0330497332406379
"chr2L",19730610,0.0504298054981947,0.0303749887151303
"chr2L",19750610,0.0465527747022554,0.027409383641744
"chr2L",19770610,0.0719784328640976,0.0451084474155359
"chr2L",19790610,0.0859659765196417,0.0551870470862867
"chr2L",19810610,0.0771751245540997,0.0487713131812737
"chr2L",19830610,0.0750730129325039,0.0474626266458497
"chr2L",19850610,0.098229945722016,0.0655341963521515
"chr2L",19870610,0.0954146951832269,0.0637742103203952
"chr2L",19890610,0.0931257853981562,0.0630904943174908
"chr2L",19910610,0.0985566432020165,0.0672885013160438
"chr2L",19930610,0.120276541984169,0.0845994621469254
"chr2L",19950610,0.108970726837797,0.0761753717276129
"chr2L",19970610,0.109804391981892,0.0759049172217338
"chr2L",19990610,0.113440162531125,0.0786014722625294
"chr2L",20010610,0.114236656653944,0.0809105094505441
"chr2L",20030610,0.118661691504893,0.0837426114276182
"chr2L",20050610,0.126395066500914,0.0928531917908645
"chr2L",20070610,0.155270202267437,0.117502533364477
"chr2L",20090610,0.231322754289689,0.191653996474435
"chr2L",20110610,0.25628042943264,0.211203260290957
"chr2L",20130610,0.28562607757979,0.245731682838188
"chr2L",20150610,0.264171047832319,0.226089022465466
"chr2L",20170610,0.284933529307869,0.251895193245971
"chr2L",20190610,0.23718876985908,0.204008856280634
"chr2L",20210610,0.256064568269774,0.226534888039177
"chr2L",20230610,0.217580014593907,0.185638364694734
"chr2L",20250610,0.204274685093932,0.174245909463851
"chr2L",20270610,0.212947005664239,0.181281636826926
"chr2L",20290610,0.183759403534513,0.152229419025129
"chr2L",20310610,0.146159598879962,0.113936557559791
"chr2L",20330610,0.0942484286655249,0.070789917340448
"chr2L",20350610,0.0873906754609946,0.0635440305215604
"chr2L",20370610,0.0771893377136363,0.0576717922011356
"chr2L",20390610,0.0794271400250352,0.0581040007198096
"chr2L",20410610,0.0720963803773703,0.0521664087807717
"chr2L",20430610,0.0710517522503597,0.0511182184033543
"chr2L",20450610,0.0684698016440386,0.0492128482067702
"chr2L",20470610,0.0597944524173594,0.0413717033209644
"chr2L",20490610,0.0512993324154164,0.0334947538516141
"chr2L",20510610,0.0566667842473946,0.0374515447919084
"chr2L",20530610,0.054879129529588,0.0354555757932826
"chr2L",20550610,0.0619951589792794,0.0411564314944145
"chr2L",20570610,0.0461572961841529,0.0279836259282226
"chr2L",20590610,0.0524264016961372,0.0326424736834129
"chr2L",20610610,0.042320915509124,0.0245238045638997
"chr2L",20630610,0.0554496054213239,0.0335521838892542
"chr2L",20650610,0.0707035134386421,0.0442391305289049
"chr2L",20670610,0.107895530432175,0.072513664703838
"chr2L",20690610,0.12982222462128,0.0905073044442647
"chr2L",20710610,0.126076394322414,0.0881983133683464
"chr2L",20730610,0.148540985030723,0.104522727480784
"chr2L",20750610,0.108333787096499,0.0726013326552477
"chr2L",20770610,0.154876154570783,0.110071964587377
"chr2L",20790610,0.157374373252078,0.113937269086782
"chr2L",20810610,0.168596825914225,0.121295559244996
"chr2L",20830610,0.19522956798274,0.142909697214883
"chr2L",20850610,0.192037115234617,0.140098402397294
"chr2L",20870610,0.191676363882363,0.139088652680137
"chr2L",20890610,0.181277298080961,0.130833189915553
"chr2L",20910610,0.219936027540696,0.161071804300386
"chr2L",20930610,0.193490562754329,0.139344307881947
"chr2L",20950610,0.205335822949325,0.150770369070166
"chr2L",20970610,0.229405383491047,0.168902834701362
"chr2L",20990610,0.211715835506608,0.154330948438487
"chr2L",21010610,0.217200292162847,0.160111230131714
"chr2L",21030610,0.248816288756276,0.189261572744709
"chr2L",21050610,0.278226779526041,0.216115547073562
"chr2L",21070610,0.192521127683285,0.139810907559036
"chr2L",21090610,0.168382449734806,0.119710423704074
"chr2L",21110610,0.154780073060711,0.108534418683653
"chr2L",21130610,0.155169938958391,0.108944667773465
"chr2L",21150610,0.229804368261395,0.170754714305321
"chr2L",21170610,0.244824305835913,0.18218481119353
"chr2L",21190610,0.258323047843645,0.192545777636358
"chr2L",21210610,0.256046551599609,0.190831783901393
"chr2L",21230610,0.232047216079652,0.171245416622879
"chr2L",21250610,0.232141475737883,0.172123251726934
"chr2L",21270610,0.317109308397071,0.244976414068649
"chr2L",21290610,0.362759566792556,0.282072146540648
"chr2L",21310610,0.300618686037716,0.229433782971457
"chr2L",21330610,0.374916870002456,0.293842699638503
"chr2L",21350610,0.318312032390859,0.243975638186577
"chr2L",21370610,0.29033724897016,0.219614808582812
"chr2L",21390610,0.313932303818977,0.239470612937826
"chr2L",21410610,0.269565359349182,0.201783752769957
"chr2L",21430610,0.28194598422127,0.213123468383258
"chr2L",21450610,0.297753806561028,0.226287569821344
"chr2L",21470610,0.341461756056229,0.26677411617887
"chr2L",21490610,0.280920134220407,0.211920933691208
"chr2L",21510610,0.556700287259004,0.458536291298783
"chr2L",21530610,0.242824641914257,0.179443870656815
"chr2L",21550610,0.331616274323895,0.262489307725062
"chr2L",21570610,0.21901622817431,0.159788607052798
"chr2L",21590610,0.234858909001491,0.173565747976819
"chr2L",21610610,0.211938712456213,0.153938514820298
"chr2L",21630610,0.33427495184589,0.257349597331214
"chr2L",21650610,0.203741403537413,0.147218388382427
